W,T_hot,Tc,Tc_std,Tm,Tm2
0.65,300,293.44048508205304,11.751145620624891,54.24926745906224,52.471988418128255
0.64,300,293.7257513714556,11.469926428573716,54.1402825819167,52.41799348719373
0.67,300,292.8975001338812,12.23516525289101,54.568147781374776,52.9241840987424
0.72,300,291.2882918717309,13.592507943671007,54.99064612535059,52.812442764007336
0.74,300,290.5682582507708,14.118517176684234,55.292014356950034,53.255404776279825
0.66,300,293.2079505846742,11.945415633111734,54.46337859652866,52.871629183164615
0.71,300,291.6189608577518,13.328585644805967,54.88701214636733,52.76763751531716
0.68,300,292.6286325312125,12.462051911265455,54.6746052157019,52.97540001963937
0.69,300,292.2913715235634,12.760774547114524,54.77803640795469,53.02524896728039
0.7,300,291.99706376623845,12.995641818041841,54.88309342965758,53.07381349803962
0.73,300,290.9037915044879,13.89019724272907,55.09412994112938,52.85601093365847
0.76,300,289.75838946490467,14.730801517225816,55.492507624774426,53.33898912033735
0.85,300,285.4603815882996,17.655892558623577,56.40880248140994,53.92788841952729
0.75,300,290.1448826881763,14.447520766156446,55.391518344268164,53.297760507326274
0.77,300,289.31581696594606,15.050115884471962,55.59073913193489,53.379047591481616
0.78,300,288.9113437982454,15.322957447711808,55.69038568603485,53.418029297744845
0.79,300,288.429803954354,15.67440277054686,55.78733812706772,53.45588691028109
0.82,300,287.0446058172027,16.58964306157793,56.13414041325916,53.82865099086937
0.8,300,288.01067733055146,15.93459028973092,56.09553647831639,53.567141493258646
0.83,300,286.5086158864389,16.963258349169884,56.22563806625055,53.8626835590167
0.81,300,287.49127465320254,16.317158796024067,55.95132135048943,53.432745748970625
0.92,300,281.45561137152504,20.21681571962705,57.031228460631546,54.12796762832934
0.84,300,286.0220460800449,17.270707238236408,56.31850828746419,53.89577844190074
0.93,300,280.80936372480414,20.64423642368809,57.116691513939486,54.15321880794305
0.86,300,284.94867279825104,17.974490531992615,56.50039758593965,53.95910620493631
0.87,300,284.36296177440136,18.370995957097655,56.58947597639383,53.989379038871554
0.88,300,283.80373087961334,18.74207769627087,56.59842444607705,53.651530739294394
0.9,300,282.63805693912155,19.48928907904336,56.777721600845126,53.706107488648314
0.89,300,283.2059125882959,19.130268479300405,56.68867499383554,53.67920785354457
0.97,300,278.2472363629455,22.27528602245499,57.385727912296566,53.87268087015632
0.91,300,282.03376946507166,19.866140139568518,56.94341994486221,54.10188350756589
0.99,300,276.94492384796774,23.08387362705097,57.62163273334008,54.28938715277073
1.0,300,276.33079267044604,23.42904968768919,57.84127168162495,54.630547786387645
0.94,300,280.2125054325996,21.004710105544607,57.203228698297345,54.177749883645205
1.03,300,274.2779760041777,24.741332701978774,58.07650807379483,54.74717728005981
0.95,300,279.5503464259896,21.44096102292886,57.28747576418267,54.20148266217092
1.07,300,271.52664865786596,26.477458662167404,58.38286767528613,54.81640286102155
0.96,300,278.92305949244945,21.83138171729791,57.30050542138549,53.85108643718687
0.98,300,277.61862070719246,22.653178432285834,57.46972525089215,53.89365962646902
1.02,300,274.98142774258775,24.27928989785794,57.99920257180717,54.72844387180662
1.01,300,275.6343285093354,23.886406026474983,57.919751326403606,54.70903014618626
1.04,300,273.61575581009254,25.140126063696957,58.15474611704997,54.76537824653336
1.05,300,272.89353226398254,25.62521722883728,58.16615441795328,54.406362219054046
1.06,300,272.21305746475156,26.046273703486392,58.24315900814145,54.422862185977976
1.08,300,270.8402658860444,26.902629231109923,58.45866484265105,54.832364871315605
1.09,300,270.13925114835877,27.354524339785332,58.53246807185514,54.847725727834195
1.11,300,268.7488109981359,28.234858486178254,58.679663922657,54.87701063236059
1.1,300,269.4595416501234,27.765598952486105,58.60703839744502,54.86265697771061
1.12,300,268.0527785888892,28.66632727191102,58.69413346187256,54.51084366056024
1.14,300,266.66158972224974,29.54897198192896,58.839585953541636,54.53638508802108
1.13,300,267.35868561061227,29.116461551066966,58.82448254526322,54.90436839399772
1.16,300,265.2888628941298,30.412811010656327,59.037822056267174,54.942072100344795
1.15,300,265.95839241285955,30.014882900319318,58.91168532601253,54.548456458895146
1.17,300,264.59183120041985,30.87579962942074,59.106942278682155,54.953723404061826
1.18,300,263.91019343416076,31.291030806312413,59.17664445027684,54.965070552280835
1.19,300,263.2208259775823,31.749897023559626,59.24458977372751,54.97592010882384
1.21,300,261.8648970070672,32.61636028448718,59.30759328010504,54.89221749261227
1.2,300,262.5693785617762,32.13044081098628,59.41730932924164,55.306818342186524
1.22,300,261.1788213379253,33.0448835045865,59.372929494920626,54.901891636233366
1.24,300,259.8623751348299,33.87226359747536,59.55293736724683,55.30067708422814
1.23,300,260.5197050412003,33.477059522396765,59.4382366925043,54.91110673055472
1.25,300,259.2046014563542,34.31248052005915,59.61544955006332,55.30956162582615
1.26,300,258.5290010268613,34.735607665767354,59.67847707877196,55.318243927805845
1.27,300,257.8938977111323,35.15402776326692,59.73987302441854,55.32649132079341
1.28,300,257.2349990171854,35.5594067349046,59.80175771593713,55.3345633168205
1.29,300,256.60325599889126,35.98385561256896,59.862053168203275,55.34221137031256
1.3,300,255.9380434308082,36.40064043832588,59.87707378850142,54.9673521941787
1.31,300,255.32069707590608,36.816012372524796,59.93777800055126,54.97416459132084
1.32,300,254.6906799956438,37.19772389626348,60.041576887338096,55.36375660310233
1.33,300,254.08848640186966,37.60375471392001,60.0996722672178,55.37031200150728
1.36,300,252.24115075012577,38.778571918637056,60.272476435414596,55.38881440910513
1.34,300,253.4534314740582,37.995812205197154,60.15813582370158,55.376769820369745
1.35,300,252.86711930051985,38.39176912181918,60.21513296747844,55.38282830013547
1.37,300,251.6579447662886,39.17824152454613,60.28850191430406,55.0103373166551
1.4,300,249.91265252402474,40.27966562111439,60.57222387655104,55.7288172488963
1.38,300,251.04482915640352,39.55837472635935,60.38461149987302,55.39995134536556
1.43,300,248.27414477496868,41.350400435220074,60.728700930169566,55.80710623476554
1.39,300,250.48886112508524,39.93347924330434,60.400907633805204,55.020615858064126
1.45,300,247.18959748920668,42.05252781762473,60.83071616505135,55.81575762844945
1.42,300,248.79132090414626,40.999113465689824,60.67734064597715,55.80260384901468
1.41,300,249.38762877401572,40.629679901200845,60.62461762892977,55.79772059007921
1.46,300,246.6010397632954,42.42253898424568,60.84487000211118,55.43729861551893
1.44,300,247.6883972642718,41.71344811224924,60.78037142327264,55.81162206318348
1.49,300,245.10943533322896,43.399055597975924,61.028562836539145,55.83104577880681
1.47,300,246.12094748597195,42.74896044985418,60.89545239693858,55.44092257783544
1.48,300,245.55702871769859,43.09855507545075,60.94503181568229,55.444623845054366
1.54,300,242.62021652279714,44.99472618124194,61.26480161996834,55.84695469462689
1.52,300,243.5730665412317,44.378474053265855,61.1719538796771,55.841048023982324
1.5,300,244.55660513867477,43.74189073362214,61.07710523501458,55.83460122773719
1.53,300,243.1504797515047,44.665973596458954,61.21829409692584,55.843934303176624
1.51,300,244.11465111707506,44.04263580848757,61.124428681877426,55.837769797572385
1.57,300,241.31477865402775,45.85086321940932,61.40005911516831,55.8547316861624
1.55,300,242.20376736616728,45.28116885093674,61.279623873047335,55.465651546850104
1.59,300,240.44348878781312,46.41199745340161,61.48799919037107,55.859432273459426
1.58,300,240.7972193825048,46.177076556439225,61.44457273566939,55.85728996787424
1.56,300,241.67489329459679,45.614567808921855,61.32513409760939,55.46831862479865
1.62,300,239.1216173923663,47.251998755112496,61.51934048386837,55.76368068524065
1.6,300,239.97426051553026,46.695141899176356,61.722272057571914,56.29188682152374
1.63,300,238.81170961744846,47.45826094857732,61.58834591342413,56.14527695440264
1.61,300,239.6208909757186,46.939069183748614,61.506653353412226,56.141262577030375
1.64,300,238.32376438999918,47.763707935926085,61.60113796983775,55.76732163186266
1.69,300,236.56990638176364,48.887947398741915,61.822622164802205,56.155169125240725
1.65,300,238.03355863492476,47.95616715551442,61.66823020722711,56.14891636883473
1.67,300,237.28633669224396,48.432737183894695,61.74630887689388,56.15220596633042
1.72,300,235.43133749661027,49.6077580893443,61.91017629115345,55.77861444074077
1.66,300,237.570382763377,48.24264124945498,61.70777042573715,56.15078612410968
1.68,300,236.8342761197427,48.71200239752277,61.784951992093205,56.153920720252806
1.7,300,236.1288546571127,49.16004311291409,61.86037053010726,56.15674056847669
1.71,300,235.87066267844716,49.332763636240294,61.87330199211259,55.77723743864528
1.74,300,234.80930988739223,49.99222790830013,62.006008957481384,56.1615181645536
1.73,300,235.21531729644997,49.74507031413146,61.9470094423238,55.77946507839883
1.76,300,234.18551633007903,50.386397861971616,62.07627502967484,56.16351313048466
1.77,300,234.00830660388476,50.49552976035918,62.11056385882687,56.16416784710162
1.75,300,234.60353202256752,50.12553738429678,62.04112193643962,56.16230904805839
1.78,300,233.60998585666724,50.73952561073512,62.14487038905252,56.16526808710265
1.79,300,233.44277465346178,50.84436953138254,62.17833819188989,56.16579349025221
1.8,300,233.0680166006814,51.071457325453096,62.23158019294145,56.10243754997181
1.85,300,231.94832221036884,51.74542728554182,62.40957777810749,56.54704135303369
1.83,300,232.42656019480694,51.45905829529214,62.34810008237006,56.54593725896211
1.82,300,232.55567321007032,51.38242639793693,62.31700783221456,56.54558746939931
1.81,300,232.91991823121126,51.16218492398153,62.26424720478245,56.16734541401924
1.84,300,232.05859498775112,51.68296649704548,62.37923791815241,56.546804873641996
1.86,300,231.5901631530687,51.96275976816384,62.43994326925336,56.547832217404455
1.88,300,231.1407602810864,52.23137726465114,62.49914746470837,56.548680293473694
1.87,300,231.48497495170486,52.020850067951734,62.450945906338724,56.170337293465764
1.89,300,231.06344931475027,52.26575168297459,62.510124724329245,56.17097887636325
1.91,300,230.6833435849341,52.48083067407259,62.58501040260772,56.54928093992015
1.9,300,230.72865413371235,52.47000216320268,62.55687427340398,56.54935903711532
1.93,300,230.3171713845995,52.685224372987854,62.64057729405724,56.549700842787985
1.92,300,230.3535372423892,52.67904016468342,62.613147586386326,56.549877299062516
1.94,300,229.9964548049923,52.87727042232919,62.667991438241756,56.55024284892084
1.95,300,229.97818717171745,52.86951390152511,62.694719243252635,56.54997052184219
1.96,300,229.65288742153234,53.064478425583786,62.705521410007954,56.172428282029756
1.97,300,229.65254524244762,53.04275138331707,62.732181257680104,56.17199466175795
2.04,300,228.62720131540476,53.56392984249032,62.82822741683396,56.82532581307876
1.98,300,229.3494973392849,53.222721626954325,62.75819381734166,56.17242001408819
1.99,300,229.38043573502424,53.17846452684417,62.79885384443873,56.55008449425436
2.02,300,228.85266111587512,53.46365538986173,62.78150957469768,56.825554869855665
2.05,300,228.6978572432841,53.4869203530682,62.85097346999881,56.82466338593676
2.0,300,229.1132255253308,53.33507881558722,62.853846716575084,56.86492694656963
2.03,300,228.90599024614784,53.4002442772988,62.80486921948497,56.82498150643067
2.01,300,229.1396341107544,53.2943587652322,62.75751912210691,56.82517483604528
2.06,300,228.4045709626981,53.6616497013133,62.85997421058479,56.4521653573905
2.13,300,228.11389484946767,53.64541165690838,63.02331448768502,56.822194011786436
2.07,300,228.51490522187362,53.55457897380199,62.89584204091092,56.824223513830106
2.14,300,227.8596311243356,53.790603308431,63.031984127687025,56.44923633513463
2.11,300,228.22324358880596,53.63362607971616,62.98198973173104,56.8229873864308
2.1,300,228.10151377515584,53.750958071716624,62.96102979374872,56.82391918895285
2.12,300,227.9616579282253,53.784001390943054,62.99075442743856,56.45014232523841
2.08,300,228.24319232218767,53.71544925863734,62.91796450694372,56.82450539293202
2.09,300,228.35680798444423,53.60341506221785,62.93951059979723,56.82366426462674
2.15,300,228.02844977401554,53.638973254324,63.063495790904604,56.82128469317732
2.16,300,227.79511295069744,53.771410171285545,63.08328751690379,56.82147221278689
2.17,300,227.96660193997818,53.61451385044274,63.10256801616822,56.820259406957845
2.19,300,227.9280508174418,53.57223765459201,63.14054235090495,56.81911758659611
2.21,300,227.92630771815385,53.50501460490996,63.18736366428399,56.81787494397812
2.18,300,227.74025532758247,53.742144162182406,63.121803269792885,56.82042843979998
2.24,300,227.74128409716891,53.53441167654727,63.25014966520465,57.18539378925339
2.2,300,227.72741721862096,53.68792747971694,63.1800905514777,57.13108192238961
2.23,300,227.93347678061747,53.42785714280362,63.22281661239338,56.816494143987654
2.22,300,227.70437785279717,53.63121601382461,63.20512161745408,56.818010733666505
2.26,300,227.7680680644076,53.44357578493588,63.28369168259965,57.183986159807596
2.25,300,227.97727298381247,53.326177773532436,63.26693239109053,57.18387033839992
2.27,300,228.02904243924206,53.21495746402023,63.299991511056106,57.1823552824402
2.28,300,227.83526151434629,53.320354731045185,63.316270041259244,57.18245958537183
2.33,300,228.3146744366375,52.78137644554451,63.39354117866901,57.17705495215041
2.29,300,228.10270528768032,53.08694601035362,63.33210220987067,57.18071670307976
2.32,300,228.0162478752194,53.039564650180196,63.37861898089596,57.17903530326445
2.3,300,227.9150082002557,53.18819863197723,63.34790560220098,57.18081038457339
2.31,300,228.1837851408655,52.949274751451156,63.35474746533854,56.80972986906889
2.35,300,228.45247990807403,52.604230965734004,63.42291058945031,57.175023544022416
2.36,300,228.28221123239865,52.69368267514134,63.43736089298776,57.17509117000423
2.34,300,228.13873004004915,52.87465781319703,63.40843067107825,57.17713038331822
2.38,300,228.43682719081085,52.504531800774636,63.465429729942215,57.17291235435089
2.41,300,229.0101427470318,51.97211263734952,63.405376476275464,57.43923568265571
2.37,300,228.59692646051573,52.41767222080777,63.44390447370769,56.803250889322996
2.39,300,228.77626836434675,52.208680613586175,63.47186559295216,56.80079801749228
2.4,300,228.65027254600756,52.279084531667905,63.50718335142036,57.480714495972606
2.43,300,229.23008749754828,51.732574043489855,63.430658378033385,57.436764734543466
2.42,300,228.85529647682517,52.05137041760027,63.41820734623669,57.43928627804522
2.44,300,229.08041202927035,51.80839968141787,63.443102648360764,57.436810011767435
2.45,300,229.4700312672962,51.477884387299596,63.45517719084459,57.4341358308435
2.5,300,229.87425377086586,50.98994930112829,63.51331323473359,57.42840766558319
2.46,300,229.31080663631488,51.55661365629249,63.46055457882998,57.070476857763
2.47,300,229.7151181280551,51.21442589901398,63.4725402992227,57.06747918936485
2.48,300,229.57546608826217,51.283620607851994,63.484234943375164,57.067513455015806
2.52,300,230.1777151262633,50.68794788854191,63.53528448495818,57.42525680904444
2.49,300,230.00910147648045,50.92385693533555,63.50198166593312,57.4283752855437
2.51,300,230.30783769832868,50.62491879980908,63.524303242259165,57.42522786386482
2.53,300,230.6257923549188,50.31162879776869,63.545932783824306,57.42189089604104
2.54,300,230.49057698434768,50.37897572521804,63.55656877789382,57.421916164145564
2.55,300,230.96278696843268,49.984183629812385,63.56688014866303,57.4183551018609
2.57,300,231.31864956183992,49.642778660950505,63.5871695523252,57.41461058559841
2.56,300,230.83195822173877,50.04869210984017,63.57718320152071,57.41837757720599
2.58,300,231.19210182162118,49.704538822901995,63.59714466362277,57.41463056189176
2.59,300,231.69321456952426,49.28760788607168,63.6068107076996,57.4106468674424
2.6,300,231.610823801108,49.32799817627266,63.62640748060782,57.718165282730624
2.61,300,232.1162589059142,48.90772881284513,63.635538448501975,57.76589602386812
2.63,300,232.5278106260684,48.52578696313927,63.6535156103541,57.76169798683625
2.62,300,232.00822324856307,48.95679282202142,63.6446800213616,57.76591342710276
2.65,300,232.9576070208662,48.13064769226323,63.67091652329095,57.75725533624713
2.64,300,232.40879908074706,48.577798362147,63.65757599810828,57.40203277898263
2.66,300,232.85778785742036,48.17463761513553,63.679479502009144,57.75726934056422
2.7,300,233.7683233472745,47.348695094571596,63.71205189507883,57.74759447896852
2.68,300,233.30967073615733,47.76406135273858,63.69603667554296,57.752567851892536
2.69,300,233.8713758572112,47.301528637468735,63.7040371607678,57.74758423369388
2.67,300,233.40550711121404,47.72249929809984,63.68775005236708,57.75255525629071
2.71,300,234.35508406499915,46.867921132416164,63.719786526742695,57.742327959919145
2.72,300,234.2404320225763,46.91808027719222,63.723537589870226,57.38160011155222
2.73,300,234.85650829454764,46.42186078267705,63.73501828877433,57.73677137224203
2.74,300,234.77215180119052,46.456548992726944,63.74251408360634,57.736780693973884
2.76,300,235.2830481420121,46.00440704529092,63.75698924415927,57.73090561565203
2.75,300,235.37553076866502,45.96353018425174,63.749740921069474,57.73089853965272
2.77,300,235.9120392833204,45.49311055391484,63.76397374413854,57.72469271340474
2.79,300,236.46592711941867,45.01078175964523,63.777725013409764,57.718136194124945
2.78,300,235.83497260890053,45.52353507613488,63.77097884400329,57.7247005046281
2.8,300,236.4234111357382,45.029248573850566,63.90783916907336,58.11983984102652
2.81,300,237.05657067851442,44.5150244136139,63.68993810172032,57.979205168595136
2.82,300,236.98543068482215,44.54220711561516,63.69630510822157,57.97921176848748
2.83,300,237.6447044455308,44.00971630780609,63.70241455263577,57.972271141341785
2.84,300,237.57695709332603,44.034981384102764,63.70856780076758,57.97227726358319
2.86,300,238.18549836741457,43.516437470337564,63.72041100112627,57.96494872967305
2.85,300,238.24991348115012,43.49303724075814,63.71446773898408,57.964943004631245
2.87,300,238.87211114455243,42.96516249765714,63.72610498312263,57.957199566479225
2.89,300,239.4954302545999,42.43099227355764,63.734534348165866,57.59238569397558
2.88,300,238.79848129668775,42.99541279765537,63.73184661218883,57.957203050642406
2.9,300,239.44047760006788,42.454957797949746,63.742886361839915,57.94902151257593
2.91,300,240.16715084658065,41.87652163230946,63.74818801404043,57.94037616819882
2.92,300,240.11239365901977,41.894622138153956,63.7535416695756,57.940381123094134
2.93,300,240.8398444173636,41.31610078450509,63.758656582008044,57.93124792895291
2.94,300,240.78820128165742,41.33252580167051,63.76382377460636,57.93125275125605
2.95,300,241.5292295200185,40.74517495395499,63.76875527857749,57.92160772745654
2.96,300,241.4806515357997,40.75996649471061,63.77374361688138,57.92161247286557
2.97,300,242.21933857897727,40.16843050119814,63.77617392989326,57.55296135862589
2.98,300,242.18968427858076,40.177112567698806,63.783311959145344,57.91143283856301
2.99,300,242.95782971048754,39.57248930302389,63.78789455983752,57.90068032712551
3.0,300,242.94731429953865,39.575110175891545,63.79702249898586,58.20557189796375
3.01,300,243.72909531899236,38.9620756863159,63.80132890842575,58.24228462557559
3.02,300,243.68940642065897,38.97225258152923,63.805709694120964,58.24228934570519
3.03,300,244.48472222889595,38.350905553728396,63.809857929004885,58.230875613661766
3.04,300,244.43219287503626,38.37033707424051,63.814084976270124,58.230876907364596
3.05,300,245.25677148553024,37.73006956711771,63.81808149547827,58.21882351999371
3.09,300,246.84997917327277,36.46007035093397,63.83364235724053,58.19264915087625
3.06,300,245.20659893638063,37.74837169980119,63.82215783162857,58.21882465098692
3.08,300,245.9973252875741,37.11695512632179,63.8299374681437,58.20609452140525
3.07,300,246.0452025875683,37.09973535354304,63.82600546696962,58.2060935333985
3.1,300,246.82163257928815,36.46448343470214,63.83743293457131,58.19265455158269
3.11,300,247.6710689125651,35.81124194633311,63.84099779744801,58.17845182735459
3.12,300,247.64547009306511,35.814285405345956,63.84465300613519,58.17845751765637
3.13,300,248.5084433912002,35.1534176250862,63.84808367022273,58.16346116048713
3.14,300,248.46923250539652,35.15946218934399,63.849914987250514,57.80678938755347
3.15,300,249.36207798578482,34.486765132017155,63.85490537759309,58.14763447846763
3.16,300,249.34188035104123,34.487143452994474,63.858301182625596,58.14764089859315
3.17,300,250.23195172818947,33.81145264554713,63.86147418910184,58.130927068476645
3.18,300,250.21441010829454,33.81053255679491,63.86474584338774,58.130933933012344
3.2,300,251.11557621203087,33.130587927125575,63.87389997485127,58.41914892663509
3.21,300,252.03389130149242,32.43992080657892,63.776629848489364,58.36472120177288
3.19,300,251.11804715793403,33.12764896593531,63.86779527742484,58.11329169053616
3.22,300,251.98382968893998,32.455192285398724,63.778103758504784,58.012834164412425
3.23,300,252.95171662035926,31.74009670785625,63.782315006752796,58.345949909045736
3.24,300,252.94012856700203,31.736656804809787,63.78516349775163,58.345957077642716
3.25,300,253.88569565097924,31.032301045293956,63.787785214297884,58.32612320458864
3.27,300,254.83582271191372,30.316706544100363,63.793044930792206,58.3051839026746
3.26,300,253.85577097323693,31.041718751823137,63.79052855901484,58.326123504921355
3.28,300,254.82918672580212,30.3109171232142,63.79568787482284,58.305192286504194
3.3,300,255.79789314445625,29.586550399005493,63.80064818030873,58.28308058251256
3.29,300,255.80209484549198,29.593487557791477,63.798103418255806,58.283071488407
3.31,300,256.7845115984615,28.862820341997043,63.802964927215726,58.259722484863424
3.32,300,256.78271583634745,28.85475302752443,63.80541599100348,58.25973236559076
3.33,300,257.7830747839568,28.12488334759821,63.80763820045487,58.2350696647312
3.34,300,257.7836557552949,28.11570344198965,63.809997685196954,58.23508041541426
3.35,300,258.79778822429614,27.37985753340469,63.81212728062466,58.20904249961994
3.36,300,258.80071542916926,27.369582861785112,63.81439942148583,58.2090542115022
3.37,300,259.8286574745719,26.627926697956028,63.81644040858745,58.18156621550784
3.38,300,259.8083309367853,26.633699934274283,63.818627224311236,58.1815663421175
3.41,300,261.97183397035144,25.09482322373774,63.826406012850676,58.47675646269286
3.4,300,260.8897340156863,25.865405868664173,63.824587174028125,58.460597863208335
3.39,300,260.85927702032865,25.873829327623955,63.819643793714995,57.79209174840261
3.42,300,261.9815810691301,25.08140602542372,63.828387677222764,58.476770967658645
3.44,300,263.06304070522214,24.308784334635643,63.832035517667336,58.445660537185745
3.43,300,263.0510914931824,24.323217329352744,63.83012736891841,58.44564466043999
3.45,300,264.1465151574819,23.545464737951058,63.833699475467256,58.41277416321863
3.46,300,264.16062100661605,23.53004037004365,63.835535866522456,58.41279155684828
3.47,300,265.24174015680995,22.766603469078134,63.83630720403913,58.01953604374348
3.48,300,265.27432407122075,22.74537994806245,63.83889370033656,58.37806560432509
3.49,300,266.3858895975429,21.972337168341756,63.840412410271924,58.341358070162705
0.2,320,319.22169794676466,3.1804502580723844,49.60087184982553,49.427403473242926
0.21,320,319.14909092761076,3.378202939312019,49.62070450657063,49.308212313118304
3.5,300,266.4041506734182,21.955014544155766,63.84211387544278,58.34137899917458
0.22,320,319.0843689899716,3.5453387658943933,49.80452067520283,49.469723641604844
0.23,320,319.0124067493512,3.722739233679973,49.985588148662885,49.64422687232611
0.24,320,318.9507017919924,3.8647960076028025,50.32709335472404,50.09081148174639
0.25,320,318.8712875801094,4.054412821006203,50.49994528531502,50.24415256529373
3.51,300,267.5298533437573,21.177384165008185,63.84356296237372,58.30259814930938
3.52,300,267.550099833339,21.159161700996762,63.84520105974387,58.302621135409126
0.26,320,318.79784111302587,4.2264680572121085,50.67345020128675,50.39389395097041
3.53,300,268.6900085240093,20.377129081595157,63.84658347958548,58.26165003920879
0.3,320,318.46369540086414,4.960293346904587,51.18140371611983,50.65156207904134
0.27,320,318.71546704471876,4.410497455107146,50.84132332590151,50.54012282444912
0.32,320,318.28230802416306,5.332327817880264,51.503788771035126,50.91009916074249
0.31,320,318.36621286340016,5.163940712770919,51.343678678499316,50.7823367994758
3.54,300,268.6795952229775,20.379616050119985,63.84815979995321,58.26165008052611
0.34,320,318.0975749481395,5.688355215448213,51.9704381298358,51.47371644279328
3.56,300,269.85697919885644,19.57396937169609,63.850994464548,58.218388882847975
3.55,300,269.86635886703493,19.571797416523204,63.84947684995413,58.21838884733888
0.36,320,317.8945397275821,6.073406797417757,52.276291231247946,51.71389549355605
0.35,320,317.98745547547185,5.901073718628822,52.122585813103214,51.59518097966881
0.28,320,318.64058152997666,4.574397278743053,51.010112116465606,50.68296871195255
0.29,320,318.5494675870521,4.773085119617897,51.173496328910744,50.822502693744205
0.37,320,317.77762956699485,6.290912646827441,52.425302675743694,51.82989077997416
0.39,320,317.547207473948,6.712017260048757,52.57908202181397,51.725809747923726
0.42,320,317.22633577754306,7.238529554789494,53.331486888802694,52.61527832450335
0.33,320,318.1857883812639,5.5182479983013355,51.813441531248905,51.34940794523603
3.58,300,271.0505125799879,18.763497812155038,63.853709296561725,58.172682511392814
3.57,300,271.0589066084649,18.761620787656675,63.85224887130279,58.17268248089559
3.59,300,272.2676524364783,17.94683686922296,63.85490223193696,58.12438908497101
0.43,320,317.0878580719413,7.469772801826154,53.46879497939639,52.74387281469436
3.6,300,272.3263269627253,17.914713922151574,63.958015417107475,58.521746745344586
0.44,320,316.9737797997819,7.653215505143626,53.6079909505775,52.84246088063136
0.47,320,316.5406282766768,8.343767346422911,53.87655722452523,52.78270481331393
0.45,320,316.8270674950118,7.8895746678986765,53.742933997418746,52.93876910579815
0.38,320,317.6662571139169,6.504552269277548,52.42986490739399,51.617263517034765
0.4,320,317.4563065828502,6.856649438596651,53.00986130068883,52.182579204294406
0.41,320,317.3346868211152,7.057912515979532,53.18980688925814,52.51292333516893
0.48,320,316.4132446133553,8.533612886946042,54.01098087727291,52.870525216881425
0.49,320,316.2585804089058,8.75432527188031,54.277763996594906,53.30215091386864
0.46,320,316.69641771926894,8.102092425548914,53.740665657299786,52.69278516368801
0.54,320,315.45962640680415,9.85651992839784,54.92494187152411,53.71015561856974
0.55,320,315.24494675815384,10.147812368927063,54.925771363445406,53.42912848847322
0.56,320,315.069465292564,10.372950938441207,55.05247993389495,53.501375137528754
0.58,320,314.68024999666807,10.82827017655155,55.425040195472775,54.002441084256645
0.5,320,316.1235394515509,8.94746999527348,54.410319935135774,53.38773773021385
0.57,320,314.8584435985737,10.62443453511606,55.178795373034674,53.571811684568765
0.51,320,315.94721539196763,9.200105609925377,54.538946140760075,53.47128574626594
0.52,320,315.8030941211737,9.397015872184836,54.66952397002235,53.552854688834245
0.53,320,315.61437736083474,9.655507985769631,54.79627036135014,53.6324578342173
0.59,320,314.451352927123,11.086184327140932,55.54657584382065,54.07105385534887
0.61,320,314.02017734268384,11.53339622313219,56.02510009200232,54.5936791862273
0.6,320,314.2779965585802,11.247864987955749,55.90817437534773,54.486520979631095
0.66,320,312.71398335446867,12.814173133701676,56.60616976718529,54.89865676012204
0.67,320,312.38095468907244,13.124995453101256,56.718558529111114,54.955033851378204
0.62,320,313.8025826761343,11.755136699330839,56.143950273476705,54.657851872864455
0.63,320,313.50863969524335,12.075798061364592,56.14240547952926,54.352560298435904
0.64,320,313.2694423802887,12.304102896106356,56.25957586060156,54.41202937717145
0.65,320,312.9634294516569,12.605774393033974,56.37648691063042,54.469951212173946
0.68,320,312.09253307893704,13.368382959357488,56.83275832229842,55.00997456652224
0.69,320,311.7307439980043,13.68883087781377,56.94371178307867,55.06344889217351
0.71,320,311.00943073831553,14.297937328064576,57.06061302973949,54.78710206188569
0.7,320,311.4150320401468,13.94077940480852,57.05640931545088,55.11554538880615
0.72,320,310.6547130987659,14.581053975937985,57.17178402537608,54.83516587411696
0.73,320,310.2422490684507,14.900393405836645,57.282793936847874,54.881902637924526
0.74,320,309.8823133962814,15.145318425897639,57.49506994654642,55.31034330546382
0.75,320,309.42814688368003,15.49824954914965,57.60181058748768,55.35577945331363
0.76,320,309.0135450623523,15.802132536660416,57.710144542939844,55.40000651090733
0.77,320,308.53878547256033,16.14466976697901,57.81552015971197,55.44297832540754
0.78,320,308.1048960744814,16.437354352999932,57.9224137359283,55.484795064853564
0.81,320,306.58154917343546,17.50386125391672,58.20232653961594,55.500581803441214
0.79,320,307.58833515103424,16.814359335677537,58.02641726358175,55.52540595830153
0.8,320,307.1387265909552,17.093469583529547,58.35703004037575,55.644751783677435
0.82,320,306.10239533118107,17.796162556965413,58.398441534223444,55.92528015384168
0.83,320,305.5274243145435,18.19694986547315,58.49659356197786,55.96178781785426
0.84,320,305.0054676131391,18.52675867374452,58.59621798109794,55.99728960131169
0.85,320,304.40295479472144,18.939957471978012,58.69307902551249,56.03173485003837
0.87,320,303.22572263072146,19.70706839034112,58.88689241104065,56.097697514425846
0.86,320,303.854030819942,19.28172620704662,58.7913355921898,56.065223019840765
0.96,320,297.39019109190036,23.41911856946503,59.64963308839535,55.949347268982265
0.93,320,299.41368108660805,22.145635436319953,59.45245089677145,56.2734529030662
